"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1554,"70 ~ 90","RMH",52,3068,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story",6,"6~9",1920,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,662,-0.965271980624078,"GasA","Ex","Y","SBrkr",-1.18889172086768,-0.304780827772382,0,-0.30279487055915,0,1,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,112,0,0,0,"No Pool","Yes Fence","None",0,2,2010,"WD","Normal",NA
1555,"20","RL",100,15263,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","1Story",5,"5",1959,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",90,"TA","TA","CBlock or Stone or Wood","Gd","TA","Mn or No","Not GLQ",0.300507761392469,"Unf",0,656,0.829754089692515,"GasA","Gd or TA","Y","SBrkr",1.29616143931708,0,0,0.452973890790698,0,0,"2 ~","No HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,132,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1556,"50","RL",72,10632,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",5,"2~4",1917,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","Gd","Fa","Mn or No","Not GLQ",0,"Unf",0,689,-0.901501317599672,"GasA","Gd or TA","N","SBrkr",-1.03434251149784,-0.912385115830685,0,-0.518113605986458,0,0,"0 or 1","Yes HalfBath","3 ~","1","TA","6","Mod","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","Fa","Partial or Not",0,0,248,0,0,0,"No Pool","No Fence","None",0,1,2010,"COD","Normal",NA
1557,"160 ~ 190","RL",60,9900,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","Foyer and .5",5,"2~4",1915,"1950~1997","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"Fa","Fa","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0.904940511333754,"Unf",0,186,0.33376004394714,"GasA","Gd or TA","N","SBrkr",0.160347408551493,-2.1015002562638,0,-0.156378130468581,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,0,168,0,0,0,"No Pool","No Fence","None",0,2,2010,"ConLD","Normal",NA
1558,"50","RL",65,6001,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",6,"5",1940,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","Fa","TA","Mn or No","Not GLQ",-0.624739294286882,"Unf",0,232,-1.11170831793938,"GasA","Ex","N","SBrkr",-1.34098776818402,-1.58335917626317,0,-1.17483574903974,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,45,0,0,0,"No Pool","Yes Fence","None",0,3,2010,"WD","Normal",NA
1560,"160 ~ 190","RMH",60,6048,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","others","Foyer and .5",5,"6~9",1910,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0.230765521014629,"Unf",0,120,-0.507067957411684,"GasA","Gd or TA","Y","SBrkr",-0.516725318211582,0.000885133091303943,0,0.463739827562064,1,0,"2 ~","No HalfBath","0 ~ 2","2 ~","TA","7","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","Fa","Partial or Not",56,144,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"COD","Normal",NA
1561,"70 ~ 90","RL",72,10773,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","others","1Story",4,"2~4",1967,"1950~1997","Gable","Tar&Grv","Plywood","Plywood","BrkFace",72,"Fa","Fa","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.156373797944932,"Unf",0,1128,1.79812341710015,"GasA","Gd or TA","N","SBrkr",1.68130788171492,0,0,0.791024305411571,2,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,58,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1562,"20","RL",65,7800,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1966,"1998~","Hip","CompShg","HdBoard","HdBoard","BrkFace",47,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.922306186565669,"Rec",474,150,-0.488172946145194,"GasA","Ex","Y","SBrkr",-0.624664448565115,0,0,-1.23297180760512,1,0,"0 or 1","No HalfBath","3 ~","1","Gd","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",NA
1563,"20","RL",65,7832,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","1Story",5,"5",1968,"1950~1997","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",0.321430433505822,"Unf",0,89,-0.488172946145194,"GasA","Ex","Y","SBrkr",-0.693352986062818,0,0,-1.29326105352476,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",226,0,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1565,"60","RL",86,11227,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","2Story",5,"5",1968,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock or Stone or Wood","TA","Gd","Mn or No","Not GLQ",-0.859538170225612,"ALQ",453,0,-0.828283148942022,"GasA","Ex","Y","SBrkr",-1.04660832176529,-0.0885780749663603,0,-0.0530251374634737,0,0,"0 or 1","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",192,38,0,0,0,0,"No Pool","Yes Fence","None",0,3,2010,"WD","Normal",NA
1567,"30 ~ 40","RL",94,9259,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","1Story",4,"2~4",1927,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil or Slab","Fa","TA","Mn or No","Not GLQ",0,"Unf",0,660,-0.9699957334407,"GasA","Gd or TA","N","SBrkr",-0.958294487839673,0,0,-1.52580528778626,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Partial or Not",80,0,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",NA
1569,"50","RL",124,18600,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5",3,"2~4",1938,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.810718601961124,"LwQ",684,0,-0.233090294047573,"GasA","Gd or TA","Y","FuseA",-0.232158520006811,-0.692454729355594,0,0.313016712762949,0,1,"2 ~","No HalfBath","3 ~","1","Fa","8 ~","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Y",0,0,60,0,0,0,"No Pool","No Fence","Shed",450,6,2010,"WD","Normal",NA
1570,"20","RL",65,11479,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",6,"6~9",1950,"1950~1997","Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","GLQ",-1.23847100961188,"Rec",387,172,-0.962910104215766,"GasA","Ex","Y","SBrkr",-0.178188954830044,0,0,-0.841091709127418,1,0,"0 or 1","No HalfBath","3 ~","1","Gd","6","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Unf",1,"300 ~ 600","TA","TA","Y",0,52,52,0,0,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1571,"50","RL",50,9350,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5",4,"6~9",1947,"1950~1997","Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock or Stone or Wood","TA","Fa","Mn or No","Not GLQ",-1.03389377117021,"Unf",0,564,-0.743255598242815,"GasA","Ex","Y","SBrkr",0.0548614402514486,0,362,0.142914911775376,0,0,"0 or 1","No HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","TA","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1572,"20","RL",75,9525,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1954,"1998~","Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",0.737559134426937,"Unf",0,218,0.239284987614688,"GasA","Gd or TA","Y","SBrkr",0.0622209264119168,0,0,-0.630079348408657,1,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Fin",1,"300 ~ 600","TA","TA","Y",240,0,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",NA
1573,"20","RL",44,17485,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",7,"5",2009,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",96,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",1.64885774203072,"Unf",0,162,1.03287546080729,"GasA","Ex","Y","SBrkr",0.886483376384355,0,0,0.0933916026270952,1,0,"0 or 1","No HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","TA","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,1,2010,"Con","Partial",NA
1575,"20","RL",83,11980,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",7,"5",1987,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",177,"Gd","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","GLQ",1.85111023912646,"Unf",0,0,0.855734730183939,"GasA","Ex","Y","SBrkr",0.70249622237265,0,0,-0.0680974489433852,1,0,"0 or 1","Yes HalfBath","0 ~ 2","1","Gd","~ 4","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","Gd","Gd","Y",0,278,0,0,266,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1576,"60","RL",87,12361,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",6,"6~9",1993,"1950~1997","Gable","CompShg","VinylSd","VinylSd","BrkFace",85,"Gd","Gd","PConc","Gd","TA","Mn or No","GLQ",0.519033447909703,"Unf",0,86,-0.294499080663667,"GasA","Ex","Y","SBrkr",-0.448036780713878,0.351282697983822,0,0.726428684783379,0,1,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","2Types","1980 ~ 2000","RFn",4,"600 ~","TA","TA","Y",450,92,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1577,"20","RL",64,7360,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",7,"5",2010,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",80,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",-1.42445031728612,"Unf",0,1198,0.357378808030253,"GasA","Ex","Y","SBrkr",0.184879029086387,0,0,-0.522419980695004,0,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",0,54,0,0,0,0,"No Pool","No Fence","None",0,3,2010,"WD","Normal",NA
1578,"50","RL",82,14235,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",6,"6~9",1900,"1950~1997","Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Fa","Gd","Mn or No","Not GLQ",0,"Unf",0,676,-0.932205710907719,"GasA","Gd or TA","Y","SBrkr",-0.774307333827968,-0.483707243887711,0,-0.0422592006921084,0,0,"2 ~","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Partial or Not",0,59,0,0,0,0,"No Pool","No Fence","None",0,3,2010,"WD","Normal",NA
1579,"70 ~ 90","RL",82,11105,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",5,"5",1996,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","Fa","Av or Gd","GLQ",0.542280861368983,"Unf",0,0,-0.474001687695326,"GasA","Gd or TA","Y","SBrkr",-0.445583618660389,0,0,-1.07578913074318,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","Gd","TA","Y",71,0,0,0,0,0,"No Pool","Yes Fence","None",0,7,2010,"WD","Normal",NA
1581,"20","RL",38,15240,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1977,"1998~","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","Gd","CBlock or Stone or Wood","Gd","TA","Mn or No","GLQ",-1.01994532309465,"Rec",688,140,-0.105548967998762,"GasA","Ex","Y","SBrkr",-0.295940733397536,0,0,-0.944444702132526,1,0,"0 or 1","Yes HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",316,85,0,0,0,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1582,"20","RL",68,7480,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1972,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",-0.364368263542944,"Unf",0,396,-0.459830429245458,"GasA","Gd or TA","Y","SBrkr",-0.663915041420945,0,0,-1.26742280527349,1,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1583,"20","RL",80,10389,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","1Story",8,"5",2003,"1998~","Hip","CompShg","CemntBd","CmentBd","BrkFace",320,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",2.42997083426253,"Unf",0,296,2.1429573727136,"GasA","Ex","Y","SBrkr",2.03946954152437,0,0,1.10538965913544,1,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",188,25,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1584,"60","RL",75,9375,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story",7,"5",1997,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,1040,-0.0724826982824041,"GasA","Ex","Y","SBrkr",-0.251783816434726,1.1564515705028,0,1.36377214164821,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"600 ~","TA","TA","Y",331,38,0,0,0,0,"No Pool","No Fence","None",0,4,2010,"WD","Normal",NA
1586,"30 ~ 40","RL",67,8777,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Mod","neighbor2","non-norm","Norm","1Fam and TwnhsE","1Story",3,"6~9",1945,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock or Stone or Wood","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","N","SBrkr",-1.24286128604444,0,0,-1.77557502088193,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Min1","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Partial or Not",0,0,0,0,0,0,"No Pool","No Fence","None",0,4,2010,"ConLD","Normal",NA
1587,"20","RL",68,8842,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1954,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock or Stone or Wood","Fa","TA","Mn or No","Not GLQ",0,"Unf",0,381,-1.62895925135955,"GasA","Ex","Y","SBrkr",-0.379348243216175,0,0,-1.01765307217781,0,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",60,0,56,0,0,0,"No Pool","Yes Fence","None",0,1,2010,"Oth","Abnorml",NA
1588,"20","RL",60,10044,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1968,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","Not GLQ",1.00722913055459,"Unf",0,126,0.29597002141416,"GasA","Gd or TA","Y","SBrkr",0.121096815695662,0,0,-0.578402851906104,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Y",257,0,168,0,0,0,"No Pool","Yes Fence","None",0,6,2010,"WD","Normal",NA
1589,"50","RL",89,11792,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5",4,"5",1948,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,744,-0.771598115142551,"GasA","Ex","N","FuseF",-0.869980653914055,-1.54981047324154,0,-0.742045090830857,0,0,"0 or 1","No HalfBath","0 ~ 2","1","Fa","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","Fa","Partial or Not",0,0,0,0,160,0,"No Pool","No Fence","None",0,6,2010,"WD","Abnorml",NA
1590,"70 ~ 90","RL",65,6305,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl",6,"6~9",1975,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",-0.252780678938399,"Unf",0,480,-0.148062743348366,"GasA","Gd or TA","Y","SBrkr",-0.124219389653278,0,0,-0.793721587333411,1,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","Fa","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",NA
1591,"20","RL",64,6410,"Pave","Pave and No Alley","Reg","HLS","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","1Story",4,"5",1958,"1950~1997","Hip","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,960,-0.261432810947309,"GasA","Ex","Y","SBrkr",-0.457849428927836,0,0,-1.08655506751455,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,5,2010,"WD","Normal",NA
1592,"30 ~ 40","RL",67,4853,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","1Story",5,"6~9",1924,"1998~","Gable","CompShg","MetalSd","VinylSd","BrkFace",203,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",-1.17105351057997,"Unf",0,974,0.0857630210744534,"GasA","Fa","N","FuseA",0.366413021044602,0,0,-0.363084116478796,0,0,"2 ~","No HalfBath","0 ~ 2","1","Fa","5","Typ","Yes Fireplaces","Gd","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,36,0,0,0,"No Pool","Yes Fence","None",0,5,2010,"WD","Normal",NA
1594,"70 ~ 90","RMH",60,7200,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","2Story",4,"6~9",1967,"1950~1997","Flat","Tar&Grv","Plywood","CBlock","None",0,"TA","TA","BrkTil or Slab","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","Y","SBrkr",-0.698259310169797,3.8925346835997,0,2.55233156120694,0,0,"2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Min2","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,0,0,0,0,0,"No Pool","No Fence","Shed",500,2,2010,"WD","Normal",NA
1595,"50","RL",51,9839,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","Foyer and .5",5,"2~4",1931,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","Fa","Mn or No","Not GLQ",0,"Unf",0,894,-0.417316653895855,"GasA","Ex","Y","SBrkr",-0.619758124458136,0.105258875825246,0,0.433595204602241,1,0,"0 or 1","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,156,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",NA
1596,"50","RL",78,10452,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5",7,"6~9",1941,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",371,"Gd","Gd","BrkTil or Slab","Gd","TA","Mn or No","Not GLQ",-0.489904296223057,"BLQ",252,850,1.08011298897351,"GasA","Ex","Y","SBrkr",0.192238515246855,0.612217054818676,0,1.43913369904777,1,0,"0 or 1","Yes HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,86,0,0,0,"No Pool","No Fence","None",0,7,2010,"WD","Normal",NA
