"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
185,"50","RL",0.909128948169398,-0.337782772647212,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Feedr","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.95434430795883,"1950~1997","Gable","CompShg","AsbShng","Plywood","None",0,"TA","TA","PConc","Fa","TA","No","Not GLQ",0,"Unf",0,504,-1.58563788332441,"GasA","Gd or TA","Y","SBrkr",-0.64373897629314,-1.8318930834287,0,-0.515763522895759,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",104,0,0,0,0,0,"No Pool","Yes Fence","None",0,6,2006,"WD","Normal",-0.629756811898604
188,"50","RL",-0.417954669965714,0.0449896129810569,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.70396256496039,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","Fa","TA","No","Not GLQ",0,"Unf",0,660,-1.15900132320258,"GasA","Ex","Y","SBrkr",-1.01314759192228,-0.337296015655907,144,0.3315877049293,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","8 ~","Min2","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","Fa","Fa","Partial or Not",0,0,0,140,0,0,"No Pool","Yes Fence","None",0,8,2009,"WD","Normal",-0.481464782438799
189,"70 ~ 90","RL",-0.252069217698825,-0.391875774653898,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","others","Foyer and .5","-0.809554691441521","5",0.267793661152377,"1950~1997","Gable","CompShg","Plywood","Plywood","Stone",275,"TA","TA","CBlock or Stone or Wood","Gd","TA","Av","GLQ",1.21704666318713,"Unf",0,0,0.00604466789934964,"GasA","Gd or TA","Y","SBrkr",0.187430408872437,0,0,-0.574490835715317,2,0,"0 or 1","Yes HalfBath","0 ~ 2","2 ~","TA","6","Typ","Yes Fireplaces","TA","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",120,0,0,0,0,0,"No Pool","No Fence","None",0,6,2009,"WD","Alloca",-0.173514878277225
190,"120","RL",-1.20591056823344,-0.661696820377728,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",0.956343454398104,"1998~","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1.39824864560404,"Unf",0,440,1.39261348829531,"GasA","Ex","Y","SBrkr",1.25236618361583,0,0,0.199451251085293,1,0,"0 or 1","Yes HalfBath","0 ~ 2","1","Ex","5","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",2,"600 ~","TA","TA","Y",0,120,0,0,224,0,"No Pool","No Fence","None",0,8,2008,"WD","Normal",1.31053035035031
191,"70 ~ 90","RL",-0.00324103929849165,0.0655964708883661,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","6~9",-1.20319907896349,"1950~1997","Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock or Stone or Wood","Gd","Gd","No","Not GLQ",-0.916809517811979,"Unf",0,556,-0.631175322539029,"GasA","Gd or TA","Y","SBrkr",1.12538197199331,1.48857772177787,0,2.57790742027741,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Maj1","Yes Fireplaces","TA","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,74,0,0,0,0,"No Pool","No Fence","None",0,12,2007,"WD","Normal",1.53714150866037
193,"20","RL",-0.0861837654319362,-0.134418843674454,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.893748018648492,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",-0.205524124145608,"Unf",0,871,0.94956782970725,"GasA","Ex","Y","SBrkr",0.784833404460195,0,0,-0.140328201656439,1,0,"2 ~","No HalfBath","3 ~","1","Gd","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Fin",2,"600 ~","TA","TA","Y",0,35,0,0,0,0,"No Pool","No Fence","None",0,9,2009,"WD","Normal",0.366181446214202
194,"160 ~ 190","RMH",-1.91092374036772,-0.970928481849287,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","2Story","0.615605273325129","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",50,"Gd","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,970,-0.311197902447654,"GasA","Ex","Y","SBrkr",-0.545614812766648,-0.202474115212484,0,0.442750118480607,0,0,"2 ~","No HalfBath","3 ~","1","Gd","7","Maj1","No Fireplaces","No Fireplace","Detchd","2000 ~ ","Unf",2,"300 ~ 600","TA","TA","Y",0,40,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"WD","Normal",-0.573035053682165
195,"20","RL",-0.417954669965714,-0.371011331022748,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.0487096360287363,"1950~1997","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av","Not GLQ",-0.665290348188509,"Unf",0,474,-0.601091975350951,"GasA","Gd or TA","Y","SBrkr",-0.851531322584534,0,0,-1.3295562862525,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,5,2008,"WD","Normal",-0.629756811898604
196,"160 ~ 190","RL",-1.91092374036772,-1.00209635443409,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","others","2Story","-0.0969747090581961","6~9",0.173900507527959,"1950~1997","Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.189297080944094,"Unf",0,289,-0.625705623050288,"GasA","Gd or TA","Y","SBrkr",-0.877505365870958,-0.734057608389406,0,-0.0878931009246898,0,0,"2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",87,0,0,0,0,0,"No Pool","No Fence","None",0,7,2009,"WD","Normal",-0.250860443898367
197,"20","RL",0.370001228302009,-0.0830304917681015,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.14412976164694,"1998~","Hip","CompShg","CemntBd","CmentBd","Stone",205,"Ex","TA","PConc","Ex","TA","No","GLQ",1.32522695119723,"Unf",0,600,1.75634850429661,"GasA","Ex","Y","SBrkr",1.63620482329299,0,0,0.478405986978196,1,0,"2 ~","No HalfBath","3 ~","1","Ex","8 ~","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",171,138,0,0,266,0,"No Pool","No Fence","None",0,9,2007,"New","Partial",1.51376569140742
198,"70 ~ 90","RL",4.30978071964062,1.97804167754858,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","2~4",-1.64136712921078,"1950~1997","Gable","CompShg","Stucco","Stucco","None",0,"Gd","Gd","PConc","TA","TA","No","GLQ",1.08182130317451,"LwQ",184,140,0.755393497856928,"GasA","Gd or TA","Y","SBrkr",0.579927062978403,2.18965160408366,392,3.38540797154634,1,1,"2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Ex","Detchd","1900 ~ 1980","Unf",2,"600 ~","TA","TA","Y",0,16,552,0,0,512,"Ex","Yes Fence","None",0,3,2006,"WD","Abnorml",0.846992335674021
199,"70 ~ 90","RMH",0.909128948169398,-0.584807481811081,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-1.82915343645961,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0,"Unf",0,755,-0.89919059748736,"GasA","Ex","Y","SBrkr",-0.663941009960359,0.529416201480379,371,1.53340021370098,0,0,"0 or 1","No HalfBath","3 ~","1","TA","8 ~","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,198,30,0,0,0,"No Pool","Yes Fence","None",0,7,2009,"WD","Abnorml",-1.11747878370648
200,"20","RL",0.245587139101842,-0.0604917409319821,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.05023660802252,"1998~","Hip","CompShg","VinylSd","VinylSd","BrkFace",262,"Gd","TA","PConc","Ex","TA","Av","GLQ",1.22245567758764,"Unf",0,625,1.72079545761979,"GasA","Ex","Y","SBrkr",1.59868676076816,0,0,0.451139734597686,1,0,"2 ~","No HalfBath","3 ~","1","Ex","7","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","Fin",3,"600 ~","TA","TA","Y",0,26,0,0,170,0,"No Pool","No Fence","None",0,1,2009,"WD","Normal",1.21740040912073
201,"20","RMH",0.411472591368731,-0.195080281639095,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,1121,0.101764408952325,"GasA","Ex","Y","SBrkr",-0.109828086516641,0,0,-0.790523450730122,0,0,"2 ~","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",132,64,0,0,0,0,"No Pool","No Fence","None",0,3,2010,"WD","Normal",-0.393363375921325
202,"20","RL",0.20411577603512,0.00828364733366239,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",0.205198225402765,"1950~1997","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0.013540959074833,"LwQ",279,276,0.306878139780129,"GasA","Gd or TA","Y","SBrkr",0.346160673400585,0,0,-0.45913361410547,0,1,"2 ~","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","Fa","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",238,83,0,0,0,0,"No Pool","Yes Fence","None",0,2,2008,"WD","Normal",0.0958021540890106
203,"50","RL",-0.832668300632937,-0.394194046168471,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-1.45358082196194,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil or Slab","Fa","TA","No","Not GLQ",-0.0513672137312236,"Unf",0,0,-1.27659986221052,"GasA","Gd or TA","Y","SBrkr",-0.848645317774931,-1.33497807893723,0,-0.394114089198102,0,0,"2 ~","No HalfBath","0 ~ 2","1","TA","6","Min1","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,126,0,0,0,"No Pool","No Fence","None",0,5,2006,"COD","Normal",-0.936085605642643
205,"50","RMH",-0.832668300632937,-0.844969062890859,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-0.733733310841408,"1950~1997","Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.876241909808193,"Unf",0,408,-0.994910338540336,"GasA","Gd or TA","Y","SBrkr",-1.26711601516732,-0.876583617429595,0,-0.448646593959121,0,0,"0 or 1","Yes HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,35,0,0,0,0,"No Pool","Yes Fence","None",0,4,2009,"WD","Normal",-0.980135961812052
206,"20","RL",1.19942848963645,0.23058012700876,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",0.61206855777524,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Not GLQ",0,"Unf",0,1424,0.930423881496655,"GasA","Ex","Y","SBrkr",0.816579457365824,0,0,-0.117256757334469,0,0,"2 ~","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","RFn",2,"300 ~ 600","TA","TA","Y",0,34,0,508,0,0,"No Pool","No Fence","None",0,5,2009,"WD","Normal",0.218436186969422
207,"20","RL",-1.24738193130016,0.465240721428244,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.264267542719321,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0,"Unf",0,1140,0.153726554095369,"GasA","Gd or TA","Y","SBrkr",1.54962467900491,0,0,0.415483866100097,0,0,"0 or 1","Yes HalfBath","3 ~","1","TA","8 ~","Min2","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Y",0,30,0,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",-0.326891329343971
210,"20","RL",0.20411577603512,-0.233202968767617,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.20167210696971,"1950~1997","Hip","CompShg","HdBoard","HdBoard","Stone",260,"TA","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",0.408399010311677,"Unf",0,305,0.022453766365574,"GasA","Ex","Y","SBrkr",-0.193522225995119,0,0,-0.85134816757895,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","Gd","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,7,2008,"WD","Normal",-0.308481966206969
211,"30 ~ 40","RL",-0.127655128498658,-0.573988881409743,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-1.42228310408714,"1950~1997","Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.454338786568825,"Unf",0,396,-0.601091975350951,"GasA","Gd or TA","N","FuseA",-0.851531322584534,0,0,-1.3295562862525,1,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,0,96,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",-1.26334948850909
214,"20","RL",-1.12296784209999,0.451717470926572,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",0.768557147149269,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Not GLQ",0.21637899909376,"Unf",0,274,-0.25650090756024,"GasA","Ex","Y","SBrkr",-0.487894716574594,0,0,-1.06528337856448,0,1,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",224,0,0,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Normal",-0.132010260002077
216,"20","RL",0.0797016868349529,-0.00639873892529542,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.42075613209335,"1950~1997","Gable","CompShg","HdBoard","HdBoard","BrkFace",64,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.74642556419608,"Unf",0,710,-0.037712928010582,"GasA","Gd or TA","Y","SBrkr",0.222062466587669,0,0,-0.549321987364078,0,1,"0 or 1","No HalfBath","0 ~ 2","1","Gd","6","Min1","Yes Fireplaces","Fa","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,5,2006,"WD","Normal",-0.491362935590299
217,"20","RL",-0.210597854632103,-0.207444396383481,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",266,"Gd","TA","PConc","Gd","TA","Mn","GLQ",0.838415655151802,"Unf",0,490,0.963242078429103,"GasA","Ex","Y","SBrkr",0.799263428508208,0,0,-0.129841181510089,1,0,"2 ~","No HalfBath","3 ~","1","Gd","8 ~","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Unf",2,"300 ~ 600","TA","TA","Y",139,98,0,0,0,0,"No Pool","No Fence","None",0,4,2008,"WD","Normal",0.57987480565827
218,"70 ~ 90","RMH",-0.542368759165881,-0.0199219894269671,"Pave","Grvl","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story","-1.52213467382485","2~4",-1.42228310408714,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0,"Unf",0,686,-1.08789522984894,"GasA","Fa","N","SBrkr",-1.00737558230308,-1.05377811515524,0,-0.356360816671243,0,0,"0 or 1","No HalfBath","3 ~","1","TA","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,172,60,0,0,0,"No Pool","No Fence","None",0,9,2006,"WD","Family",-1.04780299523893
220,"120","RL",-1.12296784209999,-0.908077565231994,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","GLQ",-1.67677604108289,"Unf",0,1232,0.449090326487407,"GasA","Ex","Y","SBrkr",0.256694524302901,0,0,-0.524153139012839,0,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",108,0,0,0,0,0,"No Pool","No Fence","None",0,3,2006,"New","Partial",0.0353976509353634
221,"20","RL",0.121173049901675,-0.137896250946312,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Not GLQ",0,"Unf",0,1498,1.13280276258009,"GasA","Ex","Y","SBrkr",0.978195726703575,0,0,0.000197868304647937,0,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","5","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",351,33,0,0,0,0,"No Pool","No Fence","None",0,4,2006,"New","Partial",0.521325120445458
223,"60","RL",0.618829406702342,0.182154010926584,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","2Story","-0.0969747090581961","6~9",0.142602789653154,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock or Stone or Wood","Gd","TA","No","Not GLQ",-0.232569196148132,"Unf",0,163,-1.01405428675093,"GasA","Gd or TA","Y","SBrkr",-1.00448957749348,-0.194770006615717,0,0.113457685885225,1,0,"2 ~","Yes HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",209,208,0,0,0,0,"No Pool","Yes Fence","None",0,2,2006,"WD","Normal",0.210460764520047
224,"20","RL",-0.00324103929849165,0.0565809705539183,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","6~9",0.0174119181539305,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",-0.302886383354693,"LwQ",180,160,-0.601091975350951,"GasA","Gd or TA","Y","SBrkr",-0.851531322584534,0,0,-1.3295562862525,0,0,"0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",216,0,0,0,0,0,"No Pool","No Fence","None",0,3,2009,"WD","Abnorml",-1.28856494592393
227,"60","RL",0.494415317502175,-0.0142551035024571,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.768557147149269,"1950~1997","Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","No","GLQ",-0.192001588144346,"Unf",0,638,0.326022087990725,"GasA","Ex","Y","SBrkr",0.15857036077641,1.98164067197096,0,2.14374478621853,0,0,"2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","RFn",3,"600 ~","TA","TA","Y",224,114,0,0,0,0,"No Pool","No Fence","None",0,6,2007,"WD","Abnorml",1.34317237677822
229,"20","RL",-0.00324103929849165,-0.198300103187112,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.107778953345293,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0.557146906325557,"Unf",0,70,-0.469819187621157,"GasA","Gd or TA","Y","SBrkr",-0.713003091723604,0,0,-1.22888089284754,0,0,"0 or 1","No HalfBath","3 ~","1","TA","5","Typ","Yes Fireplaces","Fa","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,5,2010,"WD","Normal",-0.668352844513804
230,"120","RL",-1.12296784209999,-0.885925192981637,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.08153432589733,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","GLQ",-1.67677604108289,"Unf",0,1357,0.790946544533748,"GasA","Ex","Y","SBrkr",1.14269800085093,0,0,0.119749897973035,0,0,"2 ~","No HalfBath","0 ~ 2","1","Gd","7","Typ","Yes Fireplaces","TA","Attchd","2000 ~ ","Fin",2,"300 ~ 600","TA","TA","Y",143,20,0,0,0,0,"No Pool","No Fence","None",0,5,2009,"WD","Normal",0.372394460572083
231,"20","RL",0.121173049901675,-0.167518609188069,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","6~9",-0.358160696343739,"1950~1997","Hip","CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock or Stone or Wood","TA","TA","No","Not GLQ",0,"Unf",0,1194,0.301408440291388,"GasA","Gd or TA","Y","SBrkr",0.100850264584356,0,0,-0.637412956593416,1,0,"0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Y",0,0,120,0,0,0,"No Pool","No Fence","None",0,4,2010,"WD","Normal",-0.259004918014568
